circuit_type,size,variant,solver,backend,status,run_id,wall_time,solve_time
majority,3,sbc_half,z3,smt,SAT,1,0.01693439483642578,
majority,3,sbc_half,z3,smt,SAT,2,0.016740798950195312,
majority,3,sbc_half,z3,smt,SAT,3,0.02184438705444336,
majority,3,sbc_half,cvc5,smt,SAT,1,0.008064746856689453,
majority,3,sbc_half,cvc5,smt,SAT,2,0.0073795318603515625,
majority,3,sbc_half,cvc5,smt,SAT,3,0.008534669876098633,
majority,5,base,gecode,minizinc,SAT,1,0.16006040573120117,8.508e-05
majority,5,base,gecode,minizinc,SAT,2,0.17044568061828613,9.9077e-05
majority,5,base,gecode,minizinc,SAT,3,0.17301011085510254,8.1754e-05
majority,5,base,chuffed,minizinc,SAT,1,0.15735888481140137,0.0
majority,5,base,chuffed,minizinc,SAT,2,0.16831278800964355,0.0
majority,5,base,chuffed,minizinc,SAT,3,0.17464470863342285,0.0
majority,5,base,z3,smt,SAT,1,0.02193737030029297,
majority,5,base,z3,smt,SAT,2,0.023973464965820312,
majority,5,base,z3,smt,SAT,3,0.020221710205078125,
majority,5,base,cvc5,smt,SAT,1,0.008121490478515625,
majority,5,base,cvc5,smt,SAT,2,0.006911277770996094,
majority,5,base,cvc5,smt,SAT,3,0.006926059722900391,
majority,5,sbc,gecode,minizinc,SAT,1,0.16095638275146484,8.8426e-05
majority,5,sbc,gecode,minizinc,SAT,2,0.16121387481689453,7.8237e-05
majority,5,sbc,gecode,minizinc,SAT,3,0.16034483909606934,7.3899e-05
majority,5,sbc,chuffed,minizinc,SAT,1,0.18022394180297852,0.0
majority,5,sbc,chuffed,minizinc,SAT,2,0.15839242935180664,0.0
majority,5,sbc,chuffed,minizinc,SAT,3,0.15122485160827637,0.0
majority,5,sbc,z3,smt,SAT,1,0.01865696907043457,
majority,5,sbc,z3,smt,SAT,2,0.019382953643798828,
majority,5,sbc,z3,smt,SAT,3,0.020859479904174805,
majority,5,sbc,cvc5,smt,SAT,1,0.008602619171142578,
majority,5,sbc,cvc5,smt,SAT,2,0.006838798522949219,
majority,5,sbc,cvc5,smt,SAT,3,0.007114887237548828,
majority,5,sbc_half,gecode,minizinc,SAT,1,0.1790313720703125,8.525e-05
majority,5,sbc_half,gecode,minizinc,SAT,2,0.16394877433776855,7.1314e-05
majority,5,sbc_half,gecode,minizinc,SAT,3,0.17117595672607422,9.2664e-05
majority,5,sbc_half,chuffed,minizinc,SAT,1,0.17097902297973633,0.0
majority,5,sbc_half,chuffed,minizinc,SAT,2,0.16110658645629883,0.0
majority,5,sbc_half,chuffed,minizinc,SAT,3,0.16899800300598145,0.0
majority,5,sbc_half,z3,smt,SAT,1,0.01795649528503418,
majority,5,sbc_half,z3,smt,SAT,2,0.014216184616088867,
majority,5,sbc_half,z3,smt,SAT,3,0.016394615173339844,
majority,5,sbc_half,cvc5,smt,SAT,1,0.008547782897949219,
majority,5,sbc_half,cvc5,smt,SAT,2,0.0069732666015625,
majority,5,sbc_half,cvc5,smt,SAT,3,0.007084846496582031,
majority,7,base,gecode,minizinc,SAT,1,0.17864561080932617,0.000108415
majority,7,base,gecode,minizinc,SAT,2,0.16594696044921875,0.000228851
majority,7,base,gecode,minizinc,SAT,3,0.17252373695373535,8.0321e-05
majority,7,base,chuffed,minizinc,SAT,1,0.17517638206481934,0.0
majority,7,base,chuffed,minizinc,SAT,2,0.1656944751739502,0.0
majority,7,base,chuffed,minizinc,SAT,3,0.1468362808227539,0.0
majority,7,base,z3,smt,SAT,1,0.023407459259033203,
majority,7,base,z3,smt,SAT,2,0.02485036849975586,
majority,7,base,z3,smt,SAT,3,0.019947290420532227,
majority,7,base,cvc5,smt,SAT,1,0.007048130035400391,
majority,7,base,cvc5,smt,SAT,2,0.0077092647552490234,
majority,7,base,cvc5,smt,SAT,3,0.009747982025146484,
majority,7,sbc,gecode,minizinc,SAT,1,0.1740889549255371,0.000168978
majority,7,sbc,gecode,minizinc,SAT,2,0.18585848808288574,9.2344e-05
majority,7,sbc,gecode,minizinc,SAT,3,0.1833641529083252,9.9226e-05
majority,7,sbc,chuffed,minizinc,SAT,1,0.1786024570465088,0.0
majority,7,sbc,chuffed,minizinc,SAT,2,0.18246030807495117,0.0
majority,7,sbc,chuffed,minizinc,SAT,3,0.17693781852722168,0.0
majority,7,sbc,z3,smt,SAT,1,0.01970648765563965,
majority,7,sbc,z3,smt,SAT,2,0.020674705505371094,
majority,7,sbc,z3,smt,SAT,3,0.021251916885375977,
majority,7,sbc,cvc5,smt,SAT,1,0.00805354118347168,
majority,7,sbc,cvc5,smt,SAT,2,0.009060144424438477,
majority,7,sbc,cvc5,smt,SAT,3,0.007768869400024414,
majority,7,sbc_half,gecode,minizinc,SAT,1,0.2258620262145996,0.000112913
majority,7,sbc_half,gecode,minizinc,SAT,2,0.23825931549072266,0.000115237
majority,7,sbc_half,gecode,minizinc,SAT,3,0.1885542869567871,0.000109786
majority,7,sbc_half,chuffed,minizinc,SAT,1,0.2157437801361084,0.0
majority,7,sbc_half,chuffed,minizinc,SAT,2,0.17768406867980957,0.0
majority,7,sbc_half,chuffed,minizinc,SAT,3,0.15855121612548828,0.0
majority,7,sbc_half,z3,smt,SAT,1,0.015958309173583984,
majority,7,sbc_half,z3,smt,SAT,2,0.01422572135925293,
majority,7,sbc_half,z3,smt,SAT,3,0.014687538146972656,
majority,7,sbc_half,cvc5,smt,SAT,1,0.008440256118774414,
majority,7,sbc_half,cvc5,smt,SAT,2,0.0070667266845703125,
majority,7,sbc_half,cvc5,smt,SAT,3,0.0070803165435791016,
majority,9,base,gecode,minizinc,SAT,1,0.17592477798461914,0.000114055
majority,9,base,gecode,minizinc,SAT,2,0.170884370803833,9.8325e-05
majority,9,base,gecode,minizinc,SAT,3,0.16211318969726562,0.000102844
majority,9,base,chuffed,minizinc,SAT,1,0.16915488243103027,0.0
majority,9,base,chuffed,minizinc,SAT,2,0.18107986450195312,0.0
majority,9,base,chuffed,minizinc,SAT,3,0.1659855842590332,0.0
majority,9,base,z3,smt,SAT,1,0.022066831588745117,
majority,9,base,z3,smt,SAT,2,0.024018526077270508,
majority,9,base,z3,smt,SAT,3,0.019824743270874023,
majority,9,base,cvc5,smt,SAT,1,0.008419513702392578,
majority,9,base,cvc5,smt,SAT,2,0.00802159309387207,
majority,9,base,cvc5,smt,SAT,3,0.010593891143798828,
majority,9,sbc,gecode,minizinc,SAT,1,0.17338895797729492,0.00010105
majority,9,sbc,gecode,minizinc,SAT,2,0.17215418815612793,0.000107363
majority,9,sbc,gecode,minizinc,SAT,3,0.1907656192779541,0.000105679
majority,9,sbc,chuffed,minizinc,SAT,1,0.1566004753112793,0.0
majority,9,sbc,chuffed,minizinc,SAT,2,0.16576862335205078,0.0
majority,9,sbc,chuffed,minizinc,SAT,3,0.1656017303466797,0.0
majority,9,sbc,z3,smt,SAT,1,0.01812267303466797,
majority,9,sbc,z3,smt,SAT,2,0.022703886032104492,
majority,9,sbc,z3,smt,SAT,3,0.01783132553100586,
majority,9,sbc,cvc5,smt,SAT,1,0.00762939453125,
majority,9,sbc,cvc5,smt,SAT,2,0.006959676742553711,
majority,9,sbc,cvc5,smt,SAT,3,0.011662960052490234,
majority,9,sbc_half,gecode,minizinc,SAT,1,0.1790027618408203,0.000128673
majority,9,sbc_half,gecode,minizinc,SAT,2,0.16215777397155762,7.1775e-05
majority,9,sbc_half,gecode,minizinc,SAT,3,0.16350555419921875,8.7425e-05
majority,9,sbc_half,chuffed,minizinc,SAT,1,0.1759650707244873,0.0
majority,9,sbc_half,chuffed,minizinc,SAT,2,0.17290234565734863,0.0
majority,9,sbc_half,chuffed,minizinc,SAT,3,0.17662906646728516,0.0
majority,9,sbc_half,z3,smt,SAT,1,0.013925552368164062,
majority,9,sbc_half,z3,smt,SAT,2,0.0190732479095459,
majority,9,sbc_half,z3,smt,SAT,3,0.014451742172241211,
majority,9,sbc_half,cvc5,smt,SAT,1,0.007979393005371094,
majority,9,sbc_half,cvc5,smt,SAT,2,0.006750822067260742,
majority,9,sbc_half,cvc5,smt,SAT,3,0.010565042495727539,
majority,11,base,gecode,minizinc,SAT,1,0.17168235778808594,0.000117812
majority,11,base,gecode,minizinc,SAT,2,0.1718277931213379,8.8797e-05
majority,11,base,gecode,minizinc,SAT,3,0.18139338493347168,0.000117201
majority,11,base,chuffed,minizinc,SAT,1,0.16132640838623047,0.0
majority,11,base,chuffed,minizinc,SAT,2,0.1672205924987793,0.0
majority,11,base,chuffed,minizinc,SAT,3,0.1781911849975586,0.0
majority,11,base,z3,smt,SAT,1,0.023782968521118164,
majority,11,base,z3,smt,SAT,2,0.02254939079284668,
majority,11,base,z3,smt,SAT,3,0.021842002868652344,
majority,11,base,cvc5,smt,SAT,1,0.008846521377563477,
majority,11,base,cvc5,smt,SAT,2,0.009054183959960938,
majority,11,base,cvc5,smt,SAT,3,0.007579326629638672,
majority,11,sbc,gecode,minizinc,SAT,1,0.1846935749053955,0.000112011
majority,11,sbc,gecode,minizinc,SAT,2,0.1655724048614502,0.000114385
majority,11,sbc,gecode,minizinc,SAT,3,0.1777641773223877,0.000107562
majority,11,sbc,chuffed,minizinc,SAT,1,0.17570018768310547,0.0
majority,11,sbc,chuffed,minizinc,SAT,2,0.17667245864868164,0.0
majority,11,sbc,chuffed,minizinc,SAT,3,0.17470026016235352,0.0
majority,11,sbc,z3,smt,SAT,1,0.019970417022705078,
majority,11,sbc,z3,smt,SAT,2,0.021407127380371094,
majority,11,sbc,z3,smt,SAT,3,0.020592451095581055,
majority,11,sbc,cvc5,smt,SAT,1,0.010405302047729492,
majority,11,sbc,cvc5,smt,SAT,2,0.008272647857666016,
majority,11,sbc,cvc5,smt,SAT,3,0.008414506912231445,
majority,11,sbc_half,gecode,minizinc,SAT,1,0.16228508949279785,7.7616e-05
majority,11,sbc_half,gecode,minizinc,SAT,2,0.1762681007385254,7.6524e-05
majority,11,sbc_half,gecode,minizinc,SAT,3,0.1606912612915039,9.3085e-05
majority,11,sbc_half,chuffed,minizinc,SAT,1,0.16661405563354492,0.0
majority,11,sbc_half,chuffed,minizinc,SAT,2,0.1546313762664795,0.0
majority,11,sbc_half,chuffed,minizinc,SAT,3,0.17313623428344727,0.0
majority,11,sbc_half,z3,smt,SAT,1,0.016043663024902344,
majority,11,sbc_half,z3,smt,SAT,2,0.014206171035766602,
majority,11,sbc_half,z3,smt,SAT,3,0.015899181365966797,
majority,11,sbc_half,cvc5,smt,SAT,1,0.007657527923583984,
majority,11,sbc_half,cvc5,smt,SAT,2,0.008896112442016602,
majority,11,sbc_half,cvc5,smt,SAT,3,0.008148431777954102,
majority,13,base,gecode,minizinc,SAT,1,0.18198561668395996,9.0571e-05
majority,13,base,gecode,minizinc,SAT,2,0.17302513122558594,9.05e-05
majority,13,base,gecode,minizinc,SAT,3,0.1577134132385254,0.000109145
majority,13,base,chuffed,minizinc,SAT,1,0.1680617332458496,0.0
majority,13,base,chuffed,minizinc,SAT,2,0.17019939422607422,0.0
majority,13,base,chuffed,minizinc,SAT,3,0.17917585372924805,0.0
majority,13,base,z3,smt,SAT,1,0.02304530143737793,
majority,13,base,z3,smt,SAT,2,0.02197885513305664,
majority,13,base,z3,smt,SAT,3,0.018549203872680664,
majority,13,base,cvc5,smt,SAT,1,0.010442495346069336,
majority,13,base,cvc5,smt,SAT,2,0.009335994720458984,
majority,13,base,cvc5,smt,SAT,3,0.00864410400390625,
majority,13,sbc,gecode,minizinc,SAT,1,0.17493629455566406,0.000100109
majority,13,sbc,gecode,minizinc,SAT,2,0.1803290843963623,0.000107052
majority,13,sbc,gecode,minizinc,SAT,3,0.1703474521636963,0.000123974
majority,13,sbc,chuffed,minizinc,SAT,1,0.16665434837341309,0.0
majority,13,sbc,chuffed,minizinc,SAT,2,0.1638655662536621,0.0
majority,13,sbc,chuffed,minizinc,SAT,3,0.16968059539794922,0.0
majority,13,sbc,z3,smt,SAT,1,0.021350383758544922,
majority,13,sbc,z3,smt,SAT,2,0.022526025772094727,
majority,13,sbc,z3,smt,SAT,3,0.022146940231323242,
majority,13,sbc,cvc5,smt,SAT,1,0.0085906982421875,
majority,13,sbc,cvc5,smt,SAT,2,0.008202552795410156,
majority,13,sbc,cvc5,smt,SAT,3,0.01095128059387207,
majority,13,sbc_half,gecode,minizinc,SAT,1,0.18721222877502441,0.000267534
majority,13,sbc_half,gecode,minizinc,SAT,2,0.16428041458129883,7.7446e-05
majority,13,sbc_half,gecode,minizinc,SAT,3,0.1698136329650879,7.9129e-05
majority,13,sbc_half,chuffed,minizinc,SAT,1,0.16897368431091309,0.0
majority,13,sbc_half,chuffed,minizinc,SAT,2,0.15871834754943848,0.0
majority,13,sbc_half,chuffed,minizinc,SAT,3,0.18767356872558594,0.0
majority,13,sbc_half,z3,smt,SAT,1,0.013811588287353516,
majority,13,sbc_half,z3,smt,SAT,2,0.015767335891723633,
majority,13,sbc_half,z3,smt,SAT,3,0.01785564422607422,
majority,13,sbc_half,cvc5,smt,SAT,1,0.0086822509765625,
majority,13,sbc_half,cvc5,smt,SAT,2,0.009773969650268555,
majority,13,sbc_half,cvc5,smt,SAT,3,0.008395910263061523,
majority,15,base,gecode,minizinc,SAT,1,0.164459228515625,0.000119886
majority,15,base,gecode,minizinc,SAT,2,0.16483354568481445,8.4639e-05
majority,15,base,gecode,minizinc,SAT,3,0.16813898086547852,8.6493e-05
majority,15,base,chuffed,minizinc,SAT,1,0.16562867164611816,0.0
majority,15,base,chuffed,minizinc,SAT,2,0.16982030868530273,0.0
majority,15,base,chuffed,minizinc,SAT,3,0.15562677383422852,0.0
majority,15,base,z3,smt,SAT,1,0.02211141586303711,
majority,15,base,z3,smt,SAT,2,0.02228569984436035,
majority,15,base,z3,smt,SAT,3,0.018935203552246094,
majority,15,base,cvc5,smt,SAT,1,0.011841058731079102,
majority,15,base,cvc5,smt,SAT,2,0.010767698287963867,
majority,15,base,cvc5,smt,SAT,3,0.011145591735839844,
majority,15,sbc,gecode,minizinc,SAT,1,0.15844297409057617,0.000118373
majority,15,sbc,gecode,minizinc,SAT,2,0.1574537754058838,0.000115818
majority,15,sbc,gecode,minizinc,SAT,3,0.1746377944946289,0.000135946
majority,15,sbc,chuffed,minizinc,SAT,1,0.1702892780303955,0.0
majority,15,sbc,chuffed,minizinc,SAT,2,0.17373275756835938,0.0
majority,15,sbc,chuffed,minizinc,SAT,3,0.17812728881835938,0.0
majority,15,sbc,z3,smt,SAT,1,0.023824691772460938,
majority,15,sbc,z3,smt,SAT,2,0.02613043785095215,
majority,15,sbc,z3,smt,SAT,3,0.021239519119262695,
majority,15,sbc,cvc5,smt,SAT,1,0.012440919876098633,
majority,15,sbc,cvc5,smt,SAT,2,0.009482622146606445,
majority,15,sbc,cvc5,smt,SAT,3,0.010857582092285156,
majority,15,sbc_half,gecode,minizinc,SAT,1,0.16035103797912598,9.7433e-05
majority,15,sbc_half,gecode,minizinc,SAT,2,0.21509575843811035,0.000149251
majority,15,sbc_half,gecode,minizinc,SAT,3,0.16567254066467285,7.7065e-05
majority,15,sbc_half,chuffed,minizinc,SAT,1,0.17026591300964355,0.0
majority,15,sbc_half,chuffed,minizinc,SAT,2,0.15186834335327148,0.0
majority,15,sbc_half,chuffed,minizinc,SAT,3,0.16431570053100586,0.0
majority,15,sbc_half,z3,smt,SAT,1,0.015053272247314453,
majority,15,sbc_half,z3,smt,SAT,2,0.01402902603149414,
majority,15,sbc_half,z3,smt,SAT,3,0.013766050338745117,
majority,15,sbc_half,cvc5,smt,SAT,1,0.00823068618774414,
majority,15,sbc_half,cvc5,smt,SAT,2,0.009433269500732422,
majority,15,sbc_half,cvc5,smt,SAT,3,0.008582353591918945,
majority,17,base,gecode,minizinc,SAT,1,0.17847561836242676,9.1152e-05
majority,17,base,gecode,minizinc,SAT,2,0.1801133155822754,0.000117691
majority,17,base,gecode,minizinc,SAT,3,0.1615302562713623,0.000121198
majority,17,base,chuffed,minizinc,SAT,1,0.1714310646057129,0.0
majority,17,base,chuffed,minizinc,SAT,2,0.16849350929260254,0.0
majority,17,base,chuffed,minizinc,SAT,3,0.1721947193145752,0.0
majority,17,base,z3,smt,SAT,1,0.021046876907348633,
majority,17,base,z3,smt,SAT,2,0.0196073055267334,
majority,17,base,z3,smt,SAT,3,0.02051091194152832,
majority,17,base,cvc5,smt,SAT,1,0.011838436126708984,
majority,17,base,cvc5,smt,SAT,2,0.013538599014282227,
majority,17,base,cvc5,smt,SAT,3,0.010621786117553711,
majority,17,sbc,gecode,minizinc,SAT,1,0.17518901824951172,0.000119535
majority,17,sbc,gecode,minizinc,SAT,2,0.1635904312133789,0.000135144
majority,17,sbc,gecode,minizinc,SAT,3,0.1791372299194336,0.000105348
majority,17,sbc,chuffed,minizinc,SAT,1,0.1719954013824463,0.0
majority,17,sbc,chuffed,minizinc,SAT,2,0.16545534133911133,0.0
majority,17,sbc,chuffed,minizinc,SAT,3,0.17339682579040527,0.0
majority,17,sbc,z3,smt,SAT,1,0.023473262786865234,
majority,17,sbc,z3,smt,SAT,2,0.020706892013549805,
majority,17,sbc,z3,smt,SAT,3,0.018548011779785156,
majority,17,sbc,cvc5,smt,SAT,1,0.012367725372314453,
majority,17,sbc,cvc5,smt,SAT,2,0.011208295822143555,
majority,17,sbc,cvc5,smt,SAT,3,0.011655330657958984,
majority,17,sbc_half,gecode,minizinc,SAT,1,0.17405295372009277,8.9428e-05
majority,17,sbc_half,gecode,minizinc,SAT,2,0.17911696434020996,9.3697e-05
majority,17,sbc_half,gecode,minizinc,SAT,3,0.1745128631591797,9.1612e-05
majority,17,sbc_half,chuffed,minizinc,SAT,1,0.17336654663085938,0.0
majority,17,sbc_half,chuffed,minizinc,SAT,2,0.1713886260986328,0.0
majority,17,sbc_half,chuffed,minizinc,SAT,3,0.17597675323486328,0.0
majority,17,sbc_half,z3,smt,SAT,1,0.0151824951171875,
majority,17,sbc_half,z3,smt,SAT,2,0.016704320907592773,
majority,17,sbc_half,z3,smt,SAT,3,0.015152931213378906,
majority,17,sbc_half,cvc5,smt,SAT,1,0.010548591613769531,
majority,17,sbc_half,cvc5,smt,SAT,2,0.009926795959472656,
majority,17,sbc_half,cvc5,smt,SAT,3,0.009225130081176758,
majority,19,base,gecode,minizinc,SAT,1,0.16664791107177734,0.000100359
majority,19,base,gecode,minizinc,SAT,2,0.1561429500579834,0.000110268
majority,19,base,gecode,minizinc,SAT,3,0.16739940643310547,9.4809e-05
majority,19,base,chuffed,minizinc,SAT,1,0.17275071144104004,0.0
majority,19,base,chuffed,minizinc,SAT,2,0.17799782752990723,0.0
majority,19,base,chuffed,minizinc,SAT,3,0.17288684844970703,0.0
majority,19,base,z3,smt,SAT,1,0.02187514305114746,
majority,19,base,z3,smt,SAT,2,0.020760536193847656,
majority,19,base,z3,smt,SAT,3,0.020708322525024414,
majority,19,base,cvc5,smt,SAT,1,0.013317584991455078,
majority,19,base,cvc5,smt,SAT,2,0.012369394302368164,
majority,19,base,cvc5,smt,SAT,3,0.011131048202514648,
majority,19,sbc,gecode,minizinc,SAT,1,0.16054248809814453,0.00011689
majority,19,sbc,gecode,minizinc,SAT,2,0.17029809951782227,0.000150604
majority,19,sbc,gecode,minizinc,SAT,3,0.17151093482971191,0.000130455
majority,19,sbc,chuffed,minizinc,SAT,1,0.17020535469055176,0.0
majority,19,sbc,chuffed,minizinc,SAT,2,0.1682889461517334,0.0
majority,19,sbc,chuffed,minizinc,SAT,3,0.17079472541809082,0.0
majority,19,sbc,z3,smt,SAT,1,0.021100759506225586,
majority,19,sbc,z3,smt,SAT,2,0.018954753875732422,
majority,19,sbc,z3,smt,SAT,3,0.02205348014831543,
majority,19,sbc,cvc5,smt,SAT,1,0.014195919036865234,
majority,19,sbc,cvc5,smt,SAT,2,0.01443624496459961,
majority,19,sbc,cvc5,smt,SAT,3,0.014074325561523438,
majority,19,sbc_half,gecode,minizinc,SAT,1,0.16991114616394043,9.4959e-05
majority,19,sbc_half,gecode,minizinc,SAT,2,0.16899561882019043,9.1382e-05
majority,19,sbc_half,gecode,minizinc,SAT,3,0.17399168014526367,8.4279e-05
majority,19,sbc_half,chuffed,minizinc,SAT,1,0.16330671310424805,0.0
majority,19,sbc_half,chuffed,minizinc,SAT,2,0.17594242095947266,0.0
majority,19,sbc_half,chuffed,minizinc,SAT,3,0.16122794151306152,0.0
majority,19,sbc_half,z3,smt,SAT,1,0.013668298721313477,
majority,19,sbc_half,z3,smt,SAT,2,0.014635801315307617,
majority,19,sbc_half,z3,smt,SAT,3,0.013334989547729492,
majority,19,sbc_half,cvc5,smt,SAT,1,0.01122426986694336,
majority,19,sbc_half,cvc5,smt,SAT,2,0.008573293685913086,
majority,19,sbc_half,cvc5,smt,SAT,3,0.009232282638549805,
majority,21,base,gecode,minizinc,SAT,1,0.1871623992919922,0.000157206
majority,21,base,gecode,minizinc,SAT,2,0.17066597938537598,0.00012189
majority,21,base,gecode,minizinc,SAT,3,0.17016029357910156,9.7122e-05
majority,21,base,chuffed,minizinc,SAT,1,0.1713552474975586,0.0
majority,21,base,chuffed,minizinc,SAT,2,0.15761446952819824,0.0
majority,21,base,chuffed,minizinc,SAT,3,0.21021533012390137,0.0
majority,21,base,z3,smt,SAT,1,0.02525782585144043,
majority,21,base,z3,smt,SAT,2,0.025588274002075195,
majority,21,base,z3,smt,SAT,3,0.020885944366455078,
majority,21,base,cvc5,smt,SAT,1,0.012528419494628906,
majority,21,base,cvc5,smt,SAT,2,0.014889001846313477,
majority,21,base,cvc5,smt,SAT,3,0.011238336563110352,
majority,21,sbc,gecode,minizinc,SAT,1,0.1883101463317871,0.00010647
majority,21,sbc,gecode,minizinc,SAT,2,0.17341828346252441,0.000112843
majority,21,sbc,gecode,minizinc,SAT,3,0.1639118194580078,0.000151846
majority,21,sbc,chuffed,minizinc,SAT,1,0.17358827590942383,0.0
majority,21,sbc,chuffed,minizinc,SAT,2,0.15977072715759277,0.0
majority,21,sbc,chuffed,minizinc,SAT,3,0.1709766387939453,0.0
majority,21,sbc,z3,smt,SAT,1,0.020798683166503906,
majority,21,sbc,z3,smt,SAT,2,0.022632360458374023,
majority,21,sbc,z3,smt,SAT,3,0.022522449493408203,
majority,21,sbc,cvc5,smt,SAT,1,0.012655258178710938,
majority,21,sbc,cvc5,smt,SAT,2,0.015357732772827148,
majority,21,sbc,cvc5,smt,SAT,3,0.012966156005859375,
majority,21,sbc_half,gecode,minizinc,SAT,1,0.16731476783752441,0.000136898
majority,21,sbc_half,gecode,minizinc,SAT,2,0.17182302474975586,0.00014856
majority,21,sbc_half,gecode,minizinc,SAT,3,0.16727662086486816,0.000101211
majority,21,sbc_half,chuffed,minizinc,SAT,1,0.17157626152038574,0.0
majority,21,sbc_half,chuffed,minizinc,SAT,2,0.16214799880981445,0.0
majority,21,sbc_half,chuffed,minizinc,SAT,3,0.16989874839782715,0.0
majority,21,sbc_half,z3,smt,SAT,1,0.015106201171875,
majority,21,sbc_half,z3,smt,SAT,2,0.013216972351074219,
majority,21,sbc_half,z3,smt,SAT,3,0.013724803924560547,
majority,21,sbc_half,cvc5,smt,SAT,1,0.01113128662109375,
majority,21,sbc_half,cvc5,smt,SAT,2,0.008212089538574219,
majority,21,sbc_half,cvc5,smt,SAT,3,0.009888887405395508,
majority,31,base,gecode,minizinc,SAT,1,0.1802973747253418,0.000130235
majority,31,base,gecode,minizinc,SAT,2,0.18901300430297852,0.000120046
majority,31,base,gecode,minizinc,SAT,3,0.17142653465270996,0.000128292
majority,31,base,chuffed,minizinc,SAT,1,0.1630570888519287,0.0
majority,31,base,chuffed,minizinc,SAT,2,0.1720895767211914,0.0
majority,31,base,chuffed,minizinc,SAT,3,0.17741823196411133,0.0
majority,31,base,z3,smt,SAT,1,0.01921534538269043,
majority,31,base,z3,smt,SAT,2,0.020212411880493164,
majority,31,base,z3,smt,SAT,3,0.02426004409790039,
majority,31,base,cvc5,smt,SAT,1,0.017954111099243164,
majority,31,base,cvc5,smt,SAT,2,0.021119356155395508,
majority,31,base,cvc5,smt,SAT,3,0.018035888671875,
majority,31,sbc,gecode,minizinc,SAT,1,0.18190956115722656,0.000153719
majority,31,sbc,gecode,minizinc,SAT,2,0.1749582290649414,0.000186391
majority,31,sbc,gecode,minizinc,SAT,3,0.17886972427368164,0.000321545
majority,31,sbc,chuffed,minizinc,SAT,1,0.1725788116455078,0.0
majority,31,sbc,chuffed,minizinc,SAT,2,0.17741990089416504,0.0
majority,31,sbc,chuffed,minizinc,SAT,3,0.1736607551574707,0.0
majority,31,sbc,z3,smt,SAT,1,0.018980741500854492,
majority,31,sbc,z3,smt,SAT,2,0.026345252990722656,
majority,31,sbc,z3,smt,SAT,3,0.024352550506591797,
majority,31,sbc,cvc5,smt,SAT,1,0.02244853973388672,
majority,31,sbc,cvc5,smt,SAT,2,0.0203859806060791,
majority,31,sbc,cvc5,smt,SAT,3,0.015983104705810547,
majority,31,sbc_half,gecode,minizinc,SAT,1,0.1731424331665039,0.00011119
majority,31,sbc_half,gecode,minizinc,SAT,2,0.17996668815612793,0.000109296
majority,31,sbc_half,gecode,minizinc,SAT,3,0.17066645622253418,0.000129645
majority,31,sbc_half,chuffed,minizinc,SAT,1,0.17783617973327637,0.0
majority,31,sbc_half,chuffed,minizinc,SAT,2,0.1714632511138916,0.0
majority,31,sbc_half,chuffed,minizinc,SAT,3,0.15945124626159668,0.0
majority,31,sbc_half,z3,smt,SAT,1,0.017269134521484375,
majority,31,sbc_half,z3,smt,SAT,2,0.01598501205444336,
majority,31,sbc_half,z3,smt,SAT,3,0.01465296745300293,
majority,31,sbc_half,cvc5,smt,SAT,1,0.012549161911010742,
majority,31,sbc_half,cvc5,smt,SAT,2,0.012322187423706055,
majority,31,sbc_half,cvc5,smt,SAT,3,0.012109756469726562,
majority,51,base,gecode,minizinc,SAT,1,0.17714357376098633,0.000202331
majority,51,base,gecode,minizinc,SAT,2,0.1782515048980713,0.000187063
majority,51,base,gecode,minizinc,SAT,3,0.18291139602661133,0.000169289
majority,51,base,chuffed,minizinc,SAT,1,0.17586708068847656,0.0
majority,51,base,chuffed,minizinc,SAT,2,0.16919660568237305,0.0
majority,51,base,chuffed,minizinc,SAT,3,0.16655397415161133,0.0
majority,51,base,z3,smt,SAT,1,0.019260883331298828,
majority,51,base,z3,smt,SAT,2,0.024587154388427734,
majority,51,base,z3,smt,SAT,3,0.02690434455871582,
majority,51,base,cvc5,smt,SAT,1,0.030792951583862305,
majority,51,base,cvc5,smt,SAT,2,0.02827620506286621,
majority,51,base,cvc5,smt,SAT,3,0.02623462677001953,
majority,51,sbc,gecode,minizinc,SAT,1,0.17590594291687012,0.000180891
majority,51,sbc,gecode,minizinc,SAT,2,0.1849822998046875,0.000222249
majority,51,sbc,gecode,minizinc,SAT,3,0.17203116416931152,0.000197692
majority,51,sbc,chuffed,minizinc,SAT,1,0.1587226390838623,0.0
majority,51,sbc,chuffed,minizinc,SAT,2,0.18524813652038574,0.0
majority,51,sbc,chuffed,minizinc,SAT,3,0.17003989219665527,0.0
majority,51,sbc,z3,smt,SAT,1,0.02256298065185547,
majority,51,sbc,z3,smt,SAT,2,0.02438521385192871,
majority,51,sbc,z3,smt,SAT,3,0.022776365280151367,
majority,51,sbc,cvc5,smt,SAT,1,0.024785757064819336,
majority,51,sbc,cvc5,smt,SAT,2,0.028408527374267578,
majority,51,sbc,cvc5,smt,SAT,3,0.02990579605102539,
majority,51,sbc_half,gecode,minizinc,SAT,1,0.19091010093688965,0.000162937
majority,51,sbc_half,gecode,minizinc,SAT,2,0.1783590316772461,0.000128392
majority,51,sbc_half,gecode,minizinc,SAT,3,0.17776846885681152,0.00016444
majority,51,sbc_half,chuffed,minizinc,SAT,1,0.1683213710784912,0.0
